CodigoLocalidad,CodigoRecinto,CodigoMesa,opcion,conteo
4595,32337,8012142,MAS-IPSP,4
4595,32337,8012142,UNIDAD,6
4595,32337,8012142,PDC,0
2602,1,8012152,AP,8
2602,1,8012152,LYP-ADN,0
2602,1,8012152,APB-SUMATE,1
2602,1,8012152,LIBRE,5
2602,1,8012152,FP,3
2602,1,8012152,MAS-IPSP,23
2602,1,8012152,UNIDAD,8
2602,1,8012152,PDC,0
2603,1,8012162,AP,6
2603,1,8012162,LYP-ADN,0
2603,1,8012162,APB-SUMATE,2
2603,1,8012162,LIBRE,5
2603,1,8012162,FP,0
2603,1,8012162,MAS-IPSP,5
2603,1,8012162,UNIDAD,8
2603,1,8012162,PDC,0
2606,1,8012172,AP,23
2606,1,8012172,LYP-ADN,1
2606,1,8012172,APB-SUMATE,0
2606,1,8012172,LIBRE,18
2606,1,8012172,FP,2
2606,1,8012172,MAS-IPSP,36
2606,1,8012172,UNIDAD,6
2606,1,8012172,PDC,0
2606,1,8012182,AP,3
2606,1,8012182,LYP-ADN,1
2606,1,8012182,APB-SUMATE,4
2606,1,8012182,LIBRE,9
2606,1,8012182,FP,2
2606,1,8012182,MAS-IPSP,3
2606,1,8012182,UNIDAD,3
2606,1,8012182,PDC,0
2825,1,8012192,AP,30
2825,1,8012192,LYP-ADN,0
2825,1,8012192,APB-SUMATE,4
2825,1,8012192,LIBRE,2
2825,1,8012192,FP,0
2825,1,8012192,MAS-IPSP,4
2825,1,8012192,UNIDAD,2
2825,1,8012192,PDC,0
2886,1,8012202,AP,21
2886,1,8012202,LYP-ADN,1
2886,1,8012202,APB-SUMATE,2
2886,1,8012202,LIBRE,6
2886,1,8012202,FP,2
2886,1,8012202,MAS-IPSP,17
2886,1,8012202,UNIDAD,5
2886,1,8012202,PDC,0
3106,1,8012212,AP,58
3106,1,8012212,LYP-ADN,0
3106,1,8012212,APB-SUMATE,6
3106,1,8012212,LIBRE,3
3106,1,8012212,FP,1
3106,1,8012212,MAS-IPSP,10
3106,1,8012212,UNIDAD,10
3106,1,8012212,PDC,0
3106,1,8012222,AP,17
3106,1,8012222,LYP-ADN,0
3106,1,8012222,APB-SUMATE,0
3106,1,8012222,LIBRE,1
3106,1,8012222,FP,0
3106,1,8012222,MAS-IPSP,3
3106,1,8012222,UNIDAD,2
3106,1,8012222,PDC,0
2630,1,8012292,AP,11
2630,1,8012292,LYP-ADN,0
2630,1,8012292,APB-SUMATE,0
2630,1,8012292,LIBRE,9
2630,1,8012292,FP,0
2630,1,8012292,MAS-IPSP,9
2630,1,8012292,UNIDAD,17
2630,1,8012292,PDC,0
2747,1,8012322,AP,3
2747,1,8012322,LYP-ADN,1
2747,1,8012322,APB-SUMATE,2
2747,1,8012322,LIBRE,40
2747,1,8012322,FP,0
2747,1,8012322,MAS-IPSP,35
2747,1,8012322,UNIDAD,5
2747,1,8012322,PDC,0
3878,1,8012362,AP,6
3878,1,8012362,LYP-ADN,1
3878,1,8012362,APB-SUMATE,3
3878,1,8012362,LIBRE,5
3878,1,8012362,FP,0
3878,1,8012362,MAS-IPSP,7
3878,1,8012362,UNIDAD,22
3878,1,8012362,PDC,0
2621,1,8012932,AP,29
2621,1,8012932,LYP-ADN,0
2621,1,8012932,APB-SUMATE,0
2621,1,8012932,LIBRE,6
2621,1,8012932,FP,0
2621,1,8012932,MAS-IPSP,0
2621,1,8012932,UNIDAD,31
2621,1,8012932,PDC,0
3079,1,8012942,AP,13
3079,1,8012942,LYP-ADN,0
3079,1,8012942,APB-SUMATE,4
3079,1,8012942,LIBRE,5
3079,1,8012942,FP,0
3079,1,8012942,MAS-IPSP,9
3079,1,8012942,UNIDAD,17
3079,1,8012942,PDC,0
2619,1,8013102,AP,1
2619,1,8013102,LYP-ADN,1
2619,1,8013102,APB-SUMATE,1
2619,1,8013102,LIBRE,25
2619,1,8013102,FP,1
2619,1,8013102,MAS-IPSP,1
2619,1,8013102,UNIDAD,84
2619,1,8013102,PDC,0
2622,1,8013112,AP,0
2622,1,8013112,LYP-ADN,1
2622,1,8013112,APB-SUMATE,1
2622,1,8013112,LIBRE,5
2622,1,8013112,FP,0
2622,1,8013112,MAS-IPSP,2
2622,1,8013112,UNIDAD,19
2622,1,8013112,PDC,0
2646,1,8013312,AP,0
2646,1,8013312,LYP-ADN,0
2646,1,8013312,APB-SUMATE,7
2646,1,8013312,LIBRE,78
2646,1,8013312,FP,0
2646,1,8013312,MAS-IPSP,0
2646,1,8013312,UNIDAD,17
2646,1,8013312,PDC,0
2647,1,8013322,AP,0
2647,1,8013322,LYP-ADN,0
2647,1,8013322,APB-SUMATE,0
2647,1,8013322,LIBRE,50
2647,1,8013322,FP,1
2647,1,8013322,MAS-IPSP,3
2647,1,8013322,UNIDAD,6
2647,1,8013322,PDC,0
2648,1,8013332,AP,2
2648,1,8013332,LYP-ADN,1
2648,1,8013332,APB-SUMATE,0
2648,1,8013332,LIBRE,11
2648,1,8013332,FP,0
2648,1,8013332,MAS-IPSP,11
2648,1,8013332,UNIDAD,6
2648,1,8013332,PDC,0
4578,32289,8013452,AP,3
4578,32289,8013452,LYP-ADN,0
4578,32289,8013452,APB-SUMATE,1
4578,32289,8013452,LIBRE,14
4578,32289,8013452,FP,3
4578,32289,8013452,MAS-IPSP,12
4578,32289,8013452,UNIDAD,15
4578,32289,8013452,PDC,0
3525,1,8013632,AP,11
3525,1,8013632,LYP-ADN,0
3525,1,8013632,APB-SUMATE,0
3525,1,8013632,LIBRE,1
3525,1,8013632,FP,0
3525,1,8013632,MAS-IPSP,3
3525,1,8013632,UNIDAD,2
3525,1,8013632,PDC,0
4417,26174,8013642,AP,3
4417,26174,8013642,LYP-ADN,0
4417,26174,8013642,APB-SUMATE,0
4417,26174,8013642,LIBRE,0
4417,26174,8013642,FP,0
4417,26174,8013642,MAS-IPSP,3
4417,26174,8013642,UNIDAD,1
4417,26174,8013642,PDC,0
3526,1,9002112,AP,18
3526,1,9002112,LYP-ADN,1
3526,1,9002112,APB-SUMATE,0
3526,1,9002112,LIBRE,1
3526,1,9002112,FP,1
3526,1,9002112,MAS-IPSP,42
3526,1,9002112,UNIDAD,1
3526,1,9002112,PDC,1
3869,1,9002122,AP,8
3869,1,9002122,LYP-ADN,0
3869,1,9002122,APB-SUMATE,0
3869,1,9002122,LIBRE,5
3869,1,9002122,FP,3
3869,1,9002122,MAS-IPSP,3
3869,1,9002122,UNIDAD,0
3869,1,9002122,PDC,0
1129,26,9002202,AP,3
1129,26,9002202,LYP-ADN,0
1129,26,9002202,APB-SUMATE,0
1129,26,9002202,LIBRE,18
1129,26,9002202,FP,6
1129,26,9002202,MAS-IPSP,13
1129,26,9002202,UNIDAD,5
1129,26,9002202,PDC,2
3527,1,9002262,AP,1
3527,1,9002262,LYP-ADN,0
3527,1,9002262,APB-SUMATE,0
3527,1,9002262,LIBRE,4
3527,1,9002262,FP,1
3527,1,9002262,MAS-IPSP,3
3527,1,9002262,UNIDAD,0
3527,1,9002262,PDC,0
3401,1,9002552,AP,8
3401,1,9002552,LYP-ADN,2
3401,1,9002552,APB-SUMATE,0
3401,1,9002552,LIBRE,21
3401,1,9002552,FP,5
3401,1,9002552,MAS-IPSP,28
3401,1,9002552,UNIDAD,26
3401,1,9002552,PDC,15
3401,1,9002562,AP,7
3401,1,9002562,LYP-ADN,0
3401,1,9002562,APB-SUMATE,0
3401,1,9002562,LIBRE,5
3401,1,9002562,FP,1
3401,1,9002562,MAS-IPSP,22
3401,1,9002562,UNIDAD,3
3401,1,9002562,PDC,6
1157,51,9002902,AP,2
1157,51,9002902,LYP-ADN,1
1157,51,9002902,APB-SUMATE,0
1157,51,9002902,LIBRE,0
1157,51,9002902,FP,1
1157,51,9002902,MAS-IPSP,13
1157,51,9002902,UNIDAD,0
1157,51,9002902,PDC,0
1157,51,9002912,AP,3
1157,51,9002912,LYP-ADN,0
1157,51,9002912,APB-SUMATE,0
1157,51,9002912,LIBRE,0
1157,51,9002912,FP,1
1157,51,9002912,MAS-IPSP,13
1157,51,9002912,UNIDAD,0
1157,51,9002912,PDC,2
1157,26075,9002922,AP,19
1157,26075,9002922,LYP-ADN,7
1157,26075,9002922,APB-SUMATE,0
1157,26075,9002922,LIBRE,1
1157,26075,9002922,FP,3
1157,26075,9002922,MAS-IPSP,13
1157,26075,9002922,UNIDAD,10
1157,26075,9002922,PDC,13
1161,50,9002972,AP,3
1161,50,9002972,LYP-ADN,2
1161,50,9002972,APB-SUMATE,0
1161,50,9002972,LIBRE,7
1161,50,9002972,FP,3
1161,50,9002972,MAS-IPSP,5
1161,50,9002972,UNIDAD,32
1161,50,9002972,PDC,5
1161,50,9002982,AP,0
1161,50,9002982,LYP-ADN,0
1161,50,9002982,APB-SUMATE,0
1161,50,9002982,LIBRE,1
1161,50,9002982,FP,2
1161,50,9002982,MAS-IPSP,3
1161,50,9002982,UNIDAD,4
1161,50,9002982,PDC,0
3881,1,9002992,AP,2
3881,1,9002992,LYP-ADN,2
3881,1,9002992,APB-SUMATE,0
3881,1,9002992,LIBRE,4
3881,1,9002992,FP,4
3881,1,9002992,MAS-IPSP,26
3881,1,9002992,UNIDAD,18
3881,1,9002992,PDC,4
1142,35,9003002,AP,17
1142,35,9003002,LYP-ADN,10
1142,35,9003002,APB-SUMATE,0
1142,35,9003002,LIBRE,0
1142,35,9003002,FP,4
1142,35,9003002,MAS-IPSP,2
1142,35,9003002,UNIDAD,4
1142,35,9003002,PDC,5
1164,55,9003012,AP,10
1164,55,9003012,LYP-ADN,0
1164,55,9003012,APB-SUMATE,0
1164,55,9003012,LIBRE,24
1164,55,9003012,FP,3
1164,55,9003012,MAS-IPSP,2
1164,55,9003012,UNIDAD,4
1164,55,9003012,PDC,12
1166,54,9003022,AP,41
1166,54,9003022,LYP-ADN,2
1166,54,9003022,APB-SUMATE,0
1166,54,9003022,LIBRE,7
1166,54,9003022,FP,3
1166,54,9003022,MAS-IPSP,26
1166,54,9003022,UNIDAD,25
1166,54,9003022,PDC,24
1166,54,9003032,AP,9
1166,54,9003032,LYP-ADN,0
1166,54,9003032,APB-SUMATE,0
1166,54,9003032,LIBRE,0
1166,54,9003032,FP,2
1166,54,9003032,MAS-IPSP,3
1166,54,9003032,UNIDAD,2
1166,54,9003032,PDC,3
2754,56,9003082,AP,36
2754,56,9003082,LYP-ADN,2
2754,56,9003082,APB-SUMATE,0
2754,56,9003082,LIBRE,39
2754,56,9003082,FP,7
2754,56,9003082,MAS-IPSP,8
2754,56,9003082,UNIDAD,19
2754,56,9003082,PDC,11
2754,56,9003092,AP,2
2754,56,9003092,LYP-ADN,0
2754,56,9003092,APB-SUMATE,0
2754,56,9003092,LIBRE,9
2754,56,9003092,FP,1
2754,56,9003092,MAS-IPSP,2
2754,56,9003092,UNIDAD,2
2754,56,9003092,PDC,3
2800,57,9003102,AP,9
2800,57,9003102,LYP-ADN,1
2800,57,9003102,APB-SUMATE,0
2800,57,9003102,LIBRE,7
2800,57,9003102,FP,15
2800,57,9003102,MAS-IPSP,87
2800,57,9003102,UNIDAD,8
2800,57,9003102,PDC,14
3067,1,9003112,AP,2
3067,1,9003112,LYP-ADN,0
3067,1,9003112,APB-SUMATE,0
3067,1,9003112,LIBRE,11
3067,1,9003112,FP,2
3067,1,9003112,MAS-IPSP,1
3067,1,9003112,UNIDAD,5
3067,1,9003112,PDC,2
3253,1,9003132,AP,28
3253,1,9003132,LYP-ADN,1
3253,1,9003132,APB-SUMATE,0
3253,1,9003132,LIBRE,14
3253,1,9003132,FP,21
3253,1,9003132,MAS-IPSP,15
3253,1,9003132,UNIDAD,13
3253,1,9003132,PDC,31
3253,1,9003142,AP,0
3253,1,9003142,LYP-ADN,0
3253,1,9003142,APB-SUMATE,0
3253,1,9003142,LIBRE,1
3253,1,9003142,FP,3
3253,1,9003142,MAS-IPSP,0
3253,1,9003142,UNIDAD,0
3253,1,9003142,PDC,7
3428,25028,9003152,AP,4
3428,25028,9003152,LYP-ADN,1
3428,25028,9003152,APB-SUMATE,0
3428,25028,9003152,LIBRE,19
3428,25028,9003152,FP,4
3428,25028,9003152,MAS-IPSP,2
3428,25028,9003152,UNIDAD,4
3428,25028,9003152,PDC,12
3882,1,9003162,AP,11
3882,1,9003162,LYP-ADN,1
3882,1,9003162,APB-SUMATE,0
3882,1,9003162,LIBRE,10
3882,1,9003162,FP,29
3882,1,9003162,MAS-IPSP,9
3882,1,9003162,UNIDAD,1
3882,1,9003162,PDC,4
3883,1,9003172,AP,14
3883,1,9003172,LYP-ADN,0
3883,1,9003172,APB-SUMATE,0
3883,1,9003172,LIBRE,0
3883,1,9003172,FP,0
3883,1,9003172,MAS-IPSP,1
3883,1,9003172,UNIDAD,0
3883,1,9003172,PDC,1
3884,1,9003182,AP,16
3884,1,9003182,LYP-ADN,0
3884,1,9003182,APB-SUMATE,0
3884,1,9003182,LIBRE,1
3884,1,9003182,FP,3
3884,1,9003182,MAS-IPSP,4
3884,1,9003182,UNIDAD,8
3884,1,9003182,PDC,0
3885,1,9003192,AP,15
3885,1,9003192,LYP-ADN,0
3885,1,9003192,APB-SUMATE,0
3885,1,9003192,LIBRE,9
3885,1,9003192,FP,2
3885,1,9003192,MAS-IPSP,5
3885,1,9003192,UNIDAD,9
3885,1,9003192,PDC,9
4251,25934,9003212,AP,17
4251,25934,9003212,LYP-ADN,3
4251,25934,9003212,APB-SUMATE,0
4251,25934,9003212,LIBRE,5
4251,25934,9003212,FP,2
4251,25934,9003212,MAS-IPSP,5
4251,25934,9003212,UNIDAD,1
4251,25934,9003212,PDC,4
4275,25961,9003242,AP,16
4275,25961,9003242,LYP-ADN,1
4275,25961,9003242,APB-SUMATE,0
4275,25961,9003242,LIBRE,15
4275,25961,9003242,FP,4
4275,25961,9003242,MAS-IPSP,1
4275,25961,9003242,UNIDAD,27
4275,25961,9003242,PDC,2
3530,1,9003452,AP,45
3530,1,9003452,LYP-ADN,1
3530,1,9003452,APB-SUMATE,0
3530,1,9003452,LIBRE,5
3530,1,9003452,FP,5
3530,1,9003452,MAS-IPSP,10
3530,1,9003452,UNIDAD,12
3530,1,9003452,PDC,11
4105,25514,9003512,AP,0
4105,25514,9003512,LYP-ADN,0
4105,25514,9003512,APB-SUMATE,0
4105,25514,9003512,LIBRE,21
4105,25514,9003512,FP,7
4105,25514,9003512,MAS-IPSP,2
4105,25514,9003512,UNIDAD,6
4105,25514,9003512,PDC,8
3531,1,9003672,AP,0
3531,1,9003672,LYP-ADN,0
3531,1,9003672,APB-SUMATE,0
3531,1,9003672,LIBRE,2
3531,1,9003672,FP,1
3531,1,9003672,MAS-IPSP,0
3531,1,9003672,UNIDAD,5
3531,1,9003672,PDC,0
4268,25954,9003772,AP,2
4268,25954,9003772,LYP-ADN,1
4268,25954,9003772,APB-SUMATE,0
4268,25954,9003772,LIBRE,1
4268,25954,9003772,FP,6
4268,25954,9003772,MAS-IPSP,3
4268,25954,9003772,UNIDAD,16
4268,25954,9003772,PDC,1
